representation,query_sample_id,query_label,rank,gallery_sample_id,gallery_label,distance,correct
first_second_difference,query__chirp__v1,chirp,6,gallery__sine__v1,sine,0.8292456955350339,False
first_second_difference,query__chirp__v1,chirp,7,gallery__sine__v0,sine,0.9083594543501934,False
first_second_difference,query__chirp__v1,chirp,8,gallery__regime_change__v1,regime_change,0.9098337174741546,False
first_second_difference,query__chirp__v1,chirp,9,gallery__second_order_response__v1,second_order_response,0.963160776620002,False
first_second_difference,query__chirp__v1,chirp,10,gallery__regime_change__v2,regime_change,0.9995801154744147,False
first_second_difference,query__chirp__v1,chirp,11,gallery__piecewise_linear__v2,piecewise_linear,1.0499157594608428,False
first_second_difference,query__chirp__v1,chirp,12,gallery__second_order_response__v0,second_order_response,1.0543426063114674,False
first_second_difference,query__chirp__v1,chirp,13,gallery__piecewise_linear__v1,piecewise_linear,1.0577477539460536,False
first_second_difference,query__chirp__v1,chirp,14,gallery__second_order_response__v2,second_order_response,1.0633814717042551,False
first_second_difference,query__chirp__v1,chirp,15,gallery__ramp__v1,ramp,1.064850830915643,False
first_second_difference,query__chirp__v1,chirp,16,gallery__first_order_response__v1,first_order_response,1.072310712415071,False
first_second_difference,query__chirp__v1,chirp,17,gallery__piecewise_linear__v0,piecewise_linear,1.095075842147153,False
first_second_difference,query__chirp__v1,chirp,18,gallery__ramp__v0,ramp,1.1104630846759849,False
first_second_difference,query__chirp__v1,chirp,19,gallery__first_order_response__v2,first_order_response,1.1169127654183293,False
first_second_difference,query__chirp__v1,chirp,20,gallery__first_order_response__v0,first_order_response,1.1259897896707787,False
first_second_difference,query__chirp__v1,chirp,21,gallery__ramp__v2,ramp,1.1270734544957621,False
first_second_difference,query__chirp__v2,chirp,1,gallery__chirp__v2,chirp,0.3490910072477694,True
first_second_difference,query__chirp__v2,chirp,2,gallery__chirp__v1,chirp,0.49924453366742,True
first_second_difference,query__chirp__v2,chirp,3,gallery__chirp__v0,chirp,0.5222851238678662,True
first_second_difference,query__chirp__v2,chirp,4,gallery__regime_change__v0,regime_change,0.7034760058819626,False
first_second_difference,query__chirp__v2,chirp,5,gallery__sine__v2,sine,0.8153235130418466,False
first_second_difference,query__chirp__v2,chirp,6,gallery__regime_change__v2,regime_change,0.8542963165449361,False
first_second_difference,query__chirp__v2,chirp,7,gallery__regime_change__v1,regime_change,0.8550948767715382,False
first_second_difference,query__chirp__v2,chirp,8,gallery__sine__v1,sine,0.9474467939722442,False
first_second_difference,query__chirp__v2,chirp,9,gallery__sine__v0,sine,1.0275551276919495,False
first_second_difference,query__chirp__v2,chirp,10,gallery__first_order_response__v0,first_order_response,1.1261962604569007,False
first_second_difference,query__chirp__v2,chirp,11,gallery__second_order_response__v2,second_order_response,1.130348350994137,False
first_second_difference,query__chirp__v2,chirp,12,gallery__second_order_response__v1,second_order_response,1.136656588487531,False
first_second_difference,query__chirp__v2,chirp,13,gallery__second_order_response__v0,second_order_response,1.1420220053943715,False
first_second_difference,query__chirp__v2,chirp,14,gallery__piecewise_linear__v2,piecewise_linear,1.1507419115275561,False
first_second_difference,query__chirp__v2,chirp,15,gallery__first_order_response__v2,first_order_response,1.1709200973050164,False
first_second_difference,query__chirp__v2,chirp,16,gallery__ramp__v2,ramp,1.1841151734962014,False
first_second_difference,query__chirp__v2,chirp,17,gallery__piecewise_linear__v0,piecewise_linear,1.1914641060324342,False
first_second_difference,query__chirp__v2,chirp,18,gallery__first_order_response__v1,first_order_response,1.1966910806651743,False
first_second_difference,query__chirp__v2,chirp,19,gallery__ramp__v1,ramp,1.2108871740017761,False
first_second_difference,query__chirp__v2,chirp,20,gallery__piecewise_linear__v1,piecewise_linear,1.2171861599326246,False
first_second_difference,query__chirp__v2,chirp,21,gallery__ramp__v0,ramp,1.2178807369248736,False
first_second_difference,query__ramp__v0,ramp,1,gallery__ramp__v2,ramp,0.23741348947933677,True
first_second_difference,query__ramp__v0,ramp,2,gallery__ramp__v0,ramp,0.2522335157106698,True
first_second_difference,query__ramp__v0,ramp,3,gallery__first_order_response__v0,first_order_response,0.2581146927420429,False
first_second_difference,query__ramp__v0,ramp,4,gallery__first_order_response__v2,first_order_response,0.2643962053076018,False
first_second_difference,query__ramp__v0,ramp,5,gallery__first_order_response__v1,first_order_response,0.27315267040844493,False
first_second_difference,query__ramp__v0,ramp,6,gallery__ramp__v1,ramp,0.2874947889900135,True
first_second_difference,query__ramp__v0,ramp,7,gallery__piecewise_linear__v0,piecewise_linear,0.2935339002940275,False
first_second_difference,query__ramp__v0,ramp,8,gallery__second_order_response__v0,second_order_response,0.32928684933456376,False
first_second_difference,query__ramp__v0,ramp,9,gallery__second_order_response__v2,second_order_response,0.3652161953875269,False
first_second_difference,query__ramp__v0,ramp,10,gallery__piecewise_linear__v1,piecewise_linear,0.37371932800619756,False
first_second_difference,query__ramp__v0,ramp,11,gallery__second_order_response__v1,second_order_response,0.3791245376352767,False
first_second_difference,query__ramp__v0,ramp,12,gallery__piecewise_linear__v2,piecewise_linear,0.3802977162805617,False
first_second_difference,query__ramp__v0,ramp,13,gallery__sine__v0,sine,0.5568860995405595,False
first_second_difference,query__ramp__v0,ramp,14,gallery__sine__v1,sine,0.6365774622963773,False
first_second_difference,query__ramp__v0,ramp,15,gallery__sine__v2,sine,0.7441038023570035,False
first_second_difference,query__ramp__v0,ramp,16,gallery__chirp__v0,chirp,0.834538435038963,False
first_second_difference,query__ramp__v0,ramp,17,gallery__chirp__v1,chirp,0.9493391662713591,False
first_second_difference,query__ramp__v0,ramp,18,gallery__regime_change__v0,regime_change,1.001799823457658,False
first_second_difference,query__ramp__v0,ramp,19,gallery__chirp__v2,chirp,1.1452112892326936,False
first_second_difference,query__ramp__v0,ramp,20,gallery__regime_change__v1,regime_change,1.1994164572487032,False
first_second_difference,query__ramp__v0,ramp,21,gallery__regime_change__v2,regime_change,1.461037788829188,False
first_second_difference,query__ramp__v1,ramp,1,gallery__ramp__v1,ramp,0.3970204685341819,True
first_second_difference,query__ramp__v1,ramp,2,gallery__ramp__v2,ramp,0.4046841888398637,True
first_second_difference,query__ramp__v1,ramp,3,gallery__ramp__v0,ramp,0.41637739619481834,True
first_second_difference,query__ramp__v1,ramp,4,gallery__first_order_response__v1,first_order_response,0.4238253390504108,False
first_second_difference,query__ramp__v1,ramp,5,gallery__piecewise_linear__v1,piecewise_linear,0.4331485790418248,False
first_second_difference,query__ramp__v1,ramp,6,gallery__first_order_response__v2,first_order_response,0.43982959557239365,False
first_second_difference,query__ramp__v1,ramp,7,gallery__piecewise_linear__v0,piecewise_linear,0.4632707297189916,False
first_second_difference,query__ramp__v1,ramp,8,gallery__first_order_response__v0,first_order_response,0.48142605321957704,False
first_second_difference,query__ramp__v1,ramp,9,gallery__second_order_response__v1,second_order_response,0.5086577621209133,False
first_second_difference,query__ramp__v1,ramp,10,gallery__second_order_response__v0,second_order_response,0.5125412018837202,False
first_second_difference,query__ramp__v1,ramp,11,gallery__piecewise_linear__v2,piecewise_linear,0.5198951808463191,False
first_second_difference,query__ramp__v1,ramp,12,gallery__second_order_response__v2,second_order_response,0.5372285078864358,False
first_second_difference,query__ramp__v1,ramp,13,gallery__sine__v0,sine,0.6756942240068311,False
first_second_difference,query__ramp__v1,ramp,14,gallery__sine__v1,sine,0.7272930022040481,False
first_second_difference,query__ramp__v1,ramp,15,gallery__sine__v2,sine,0.8209361485727551,False
first_second_difference,query__ramp__v1,ramp,16,gallery__chirp__v1,chirp,0.924022359871031,False
first_second_difference,query__ramp__v1,ramp,17,gallery__chirp__v0,chirp,0.9396042161785707,False
first_second_difference,query__ramp__v1,ramp,18,gallery__regime_change__v0,regime_change,1.0590996781248225,False
first_second_difference,query__ramp__v1,ramp,19,gallery__regime_change__v1,regime_change,1.2100972301892399,False
first_second_difference,query__ramp__v1,ramp,20,gallery__chirp__v2,chirp,1.2236239881753368,False
first_second_difference,query__ramp__v1,ramp,21,gallery__regime_change__v2,regime_change,1.483157196935318,False
first_second_difference,query__ramp__v2,ramp,1,gallery__first_order_response__v0,first_order_response,0.1573225913417543,False
first_second_difference,query__ramp__v2,ramp,2,gallery__ramp__v0,ramp,0.1778400223487548,True
first_second_difference,query__ramp__v2,ramp,3,gallery__ramp__v2,ramp,0.19843978486618263,True
first_second_difference,query__ramp__v2,ramp,4,gallery__first_order_response__v2,first_order_response,0.22037945829627018,False
first_second_difference,query__ramp__v2,ramp,5,gallery__piecewise_linear__v0,piecewise_linear,0.2642525181753323,False
first_second_difference,query__ramp__v2,ramp,6,gallery__second_order_response__v0,second_order_response,0.27469740194556447,False
first_second_difference,query__ramp__v2,ramp,7,gallery__first_order_response__v1,first_order_response,0.29490594989344415,False
first_second_difference,query__ramp__v2,ramp,8,gallery__second_order_response__v2,second_order_response,0.3278720353069812,False
first_second_difference,query__ramp__v2,ramp,9,gallery__ramp__v1,ramp,0.3375381377920656,True
first_second_difference,query__ramp__v2,ramp,10,gallery__piecewise_linear__v2,piecewise_linear,0.38282755629752885,False
first_second_difference,query__ramp__v2,ramp,11,gallery__second_order_response__v1,second_order_response,0.4003991289558819,False
first_second_difference,query__ramp__v2,ramp,12,gallery__piecewise_linear__v1,piecewise_linear,0.41603924320474805,False
first_second_difference,query__ramp__v2,ramp,13,gallery__sine__v0,sine,0.49447573808236517,False
first_second_difference,query__ramp__v2,ramp,14,gallery__sine__v1,sine,0.6548490784881235,False
first_second_difference,query__ramp__v2,ramp,15,gallery__sine__v2,sine,0.7454072482913077,False
first_second_difference,query__ramp__v2,ramp,16,gallery__chirp__v0,chirp,0.7487225727891602,False
first_second_difference,query__ramp__v2,ramp,17,gallery__chirp__v1,chirp,0.8748960800445938,False
first_second_difference,query__ramp__v2,ramp,18,gallery__regime_change__v0,regime_change,0.9569829827524108,False
first_second_difference,query__ramp__v2,ramp,19,gallery__chirp__v2,chirp,1.1314745819758563,False
first_second_difference,query__ramp__v2,ramp,20,gallery__regime_change__v1,regime_change,1.2152454694240429,False
first_second_difference,query__ramp__v2,ramp,21,gallery__regime_change__v2,regime_change,1.4226351993790498,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,1,gallery__piecewise_linear__v0,piecewise_linear,0.21677107883720897,True
first_second_difference,query__piecewise_linear__v0,piecewise_linear,2,gallery__first_order_response__v0,first_order_response,0.23877985515586872,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,3,gallery__ramp__v2,ramp,0.2445526470247773,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,4,gallery__ramp__v0,ramp,0.253810545010102,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,5,gallery__first_order_response__v2,first_order_response,0.26321128661291726,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,6,gallery__second_order_response__v0,second_order_response,0.28629833645976455,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,7,gallery__piecewise_linear__v2,piecewise_linear,0.30403129824468345,True
first_second_difference,query__piecewise_linear__v0,piecewise_linear,8,gallery__second_order_response__v2,second_order_response,0.31606860309770934,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,9,gallery__first_order_response__v1,first_order_response,0.32067380674776086,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,10,gallery__ramp__v1,ramp,0.35833971614472204,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,11,gallery__piecewise_linear__v1,piecewise_linear,0.36109698634133397,True
first_second_difference,query__piecewise_linear__v0,piecewise_linear,12,gallery__second_order_response__v1,second_order_response,0.3954985278875173,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,13,gallery__sine__v0,sine,0.47098287674188716,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,14,gallery__sine__v1,sine,0.5977606192085656,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,15,gallery__sine__v2,sine,0.7260901339198017,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,16,gallery__chirp__v0,chirp,0.7605124174765456,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,17,gallery__chirp__v1,chirp,0.8990356651325966,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,18,gallery__regime_change__v0,regime_change,0.9065260983713752,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,19,gallery__chirp__v2,chirp,1.0687102374499302,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,20,gallery__regime_change__v1,regime_change,1.2059435005831398,False
first_second_difference,query__piecewise_linear__v0,piecewise_linear,21,gallery__regime_change__v2,regime_change,1.3948311806163387,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,1,gallery__piecewise_linear__v1,piecewise_linear,0.39579749093180433,True
first_second_difference,query__piecewise_linear__v1,piecewise_linear,2,gallery__piecewise_linear__v0,piecewise_linear,0.43228170420282924,True
first_second_difference,query__piecewise_linear__v1,piecewise_linear,3,gallery__piecewise_linear__v2,piecewise_linear,0.4609985580520439,True
first_second_difference,query__piecewise_linear__v1,piecewise_linear,4,gallery__ramp__v1,ramp,0.4770080325694433,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,5,gallery__first_order_response__v1,first_order_response,0.4778451214864268,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,6,gallery__first_order_response__v2,first_order_response,0.47810249742661337,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,7,gallery__ramp__v2,ramp,0.48565364664458577,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,8,gallery__second_order_response__v1,second_order_response,0.48796902522419955,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,9,gallery__ramp__v0,ramp,0.49622964023691574,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,10,gallery__second_order_response__v0,second_order_response,0.5098144565703315,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,11,gallery__first_order_response__v0,first_order_response,0.5204484950445241,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,12,gallery__second_order_response__v2,second_order_response,0.5244564985321974,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,13,gallery__sine__v0,sine,0.5736000374017147,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,14,gallery__sine__v1,sine,0.7175847142795608,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,15,gallery__sine__v2,sine,0.7830806987688871,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,16,gallery__chirp__v0,chirp,0.8691465366973599,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,17,gallery__chirp__v1,chirp,0.9206140889213071,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,18,gallery__regime_change__v0,regime_change,0.9982970368333629,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,19,gallery__chirp__v2,chirp,1.1669594479782432,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,20,gallery__regime_change__v1,regime_change,1.2214453697614507,False
first_second_difference,query__piecewise_linear__v1,piecewise_linear,21,gallery__regime_change__v2,regime_change,1.3955625001688368,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,1,gallery__piecewise_linear__v2,piecewise_linear,0.24014321845226483,True
first_second_difference,query__piecewise_linear__v2,piecewise_linear,2,gallery__piecewise_linear__v0,piecewise_linear,0.24303352962445005,True
first_second_difference,query__piecewise_linear__v2,piecewise_linear,3,gallery__second_order_response__v0,second_order_response,0.29573136767248154,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,4,gallery__first_order_response__v0,first_order_response,0.30729211243852456,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,5,gallery__second_order_response__v2,second_order_response,0.3145472348771441,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,6,gallery__first_order_response__v2,first_order_response,0.33549022802959744,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,7,gallery__ramp__v0,ramp,0.3459158842775586,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,8,gallery__ramp__v2,ramp,0.3469578039345248,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,9,gallery__piecewise_linear__v1,piecewise_linear,0.3617786610619341,True
first_second_difference,query__piecewise_linear__v2,piecewise_linear,10,gallery__first_order_response__v1,first_order_response,0.3686424211653319,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,11,gallery__second_order_response__v1,second_order_response,0.41229129326765945,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,12,gallery__sine__v0,sine,0.43036859378825476,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,13,gallery__ramp__v1,ramp,0.44209422992327485,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,14,gallery__sine__v2,sine,0.5975305678544283,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,15,gallery__sine__v1,sine,0.5979318325479931,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,16,gallery__chirp__v0,chirp,0.693237548319699,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,17,gallery__chirp__v1,chirp,0.8383497846669227,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,18,gallery__regime_change__v0,regime_change,0.854284603377541,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,19,gallery__chirp__v2,chirp,1.0655733954783377,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,20,gallery__regime_change__v1,regime_change,1.1133482140875115,False
first_second_difference,query__piecewise_linear__v2,piecewise_linear,21,gallery__regime_change__v2,regime_change,1.2891110919087645,False
first_second_difference,query__first_order_response__v0,first_order_response,1,gallery__first_order_response__v0,first_order_response,0.2054623964328633,True
first_second_difference,query__first_order_response__v0,first_order_response,2,gallery__ramp__v0,ramp,0.20909803883013506,False
first_second_difference,query__first_order_response__v0,first_order_response,3,gallery__ramp__v2,ramp,0.2140544565102682,False
first_second_difference,query__first_order_response__v0,first_order_response,4,gallery__first_order_response__v2,first_order_response,0.22455909419221262,True
first_second_difference,query__first_order_response__v0,first_order_response,5,gallery__piecewise_linear__v0,piecewise_linear,0.25045201374608983,False
first_second_difference,query__first_order_response__v0,first_order_response,6,gallery__first_order_response__v1,first_order_response,0.25305975655875323,True
first_second_difference,query__first_order_response__v0,first_order_response,7,gallery__second_order_response__v0,second_order_response,0.2912044628805107,False
first_second_difference,query__first_order_response__v0,first_order_response,8,gallery__ramp__v1,ramp,0.3210374290685542,False
first_second_difference,query__first_order_response__v0,first_order_response,9,gallery__second_order_response__v2,second_order_response,0.3285255752687496,False
first_second_difference,query__first_order_response__v0,first_order_response,10,gallery__second_order_response__v1,second_order_response,0.3491889076760777,False
first_second_difference,query__first_order_response__v0,first_order_response,11,gallery__piecewise_linear__v2,piecewise_linear,0.35615239051294534,False
first_second_difference,query__first_order_response__v0,first_order_response,12,gallery__piecewise_linear__v1,piecewise_linear,0.40803724559860605,False
first_second_difference,query__first_order_response__v0,first_order_response,13,gallery__sine__v0,sine,0.5034195738382055,False
first_second_difference,query__first_order_response__v0,first_order_response,14,gallery__sine__v1,sine,0.6389584062361222,False
first_second_difference,query__first_order_response__v0,first_order_response,15,gallery__sine__v2,sine,0.7662703521179162,False
first_second_difference,query__first_order_response__v0,first_order_response,16,gallery__chirp__v0,chirp,0.7977613995682582,False
first_second_difference,query__first_order_response__v0,first_order_response,17,gallery__regime_change__v0,regime_change,0.9249704113907472,False
first_second_difference,query__first_order_response__v0,first_order_response,18,gallery__chirp__v1,chirp,0.9562248433262288,False
first_second_difference,query__first_order_response__v0,first_order_response,19,gallery__chirp__v2,chirp,1.0473448460160155,False
first_second_difference,query__first_order_response__v0,first_order_response,20,gallery__regime_change__v1,regime_change,1.161931727059134,False
first_second_difference,query__first_order_response__v0,first_order_response,21,gallery__regime_change__v2,regime_change,1.5055665248851113,False
first_second_difference,query__first_order_response__v1,first_order_response,1,gallery__first_order_response__v1,first_order_response,0.31987404754373455,True
first_second_difference,query__first_order_response__v1,first_order_response,2,gallery__first_order_response__v2,first_order_response,0.3250494869404945,True
first_second_difference,query__first_order_response__v1,first_order_response,3,gallery__ramp__v2,ramp,0.3396226004352008,False
first_second_difference,query__first_order_response__v1,first_order_response,4,gallery__ramp__v0,ramp,0.34374082074161366,False
first_second_difference,query__first_order_response__v1,first_order_response,5,gallery__first_order_response__v0,first_order_response,0.3511605646191388,True
first_second_difference,query__first_order_response__v1,first_order_response,6,gallery__ramp__v1,ramp,0.35845947771409087,False
first_second_difference,query__first_order_response__v1,first_order_response,7,gallery__piecewise_linear__v0,piecewise_linear,0.3634837695978212,False
first_second_difference,query__first_order_response__v1,first_order_response,8,gallery__second_order_response__v0,second_order_response,0.38937889571605644,False
first_second_difference,query__first_order_response__v1,first_order_response,9,gallery__piecewise_linear__v2,piecewise_linear,0.4012259232532237,False
first_second_difference,query__first_order_response__v1,first_order_response,10,gallery__second_order_response__v1,second_order_response,0.4058079472562204,False
first_second_difference,query__first_order_response__v1,first_order_response,11,gallery__second_order_response__v2,second_order_response,0.4169326566941856,False
first_second_difference,query__first_order_response__v1,first_order_response,12,gallery__piecewise_linear__v1,piecewise_linear,0.42697448599752796,False
first_second_difference,query__first_order_response__v1,first_order_response,13,gallery__sine__v0,sine,0.6153070952927875,False
first_second_difference,query__first_order_response__v1,first_order_response,14,gallery__sine__v1,sine,0.7102233973744091,False
first_second_difference,query__first_order_response__v1,first_order_response,15,gallery__sine__v2,sine,0.7578593524932287,False
first_second_difference,query__first_order_response__v1,first_order_response,16,gallery__chirp__v0,chirp,0.8395995585652309,False
first_second_difference,query__first_order_response__v1,first_order_response,17,gallery__chirp__v1,chirp,0.8825230737367055,False
first_second_difference,query__first_order_response__v1,first_order_response,18,gallery__regime_change__v0,regime_change,1.0107892966742025,False
first_second_difference,query__first_order_response__v1,first_order_response,19,gallery__chirp__v2,chirp,1.2106432292183396,False
first_second_difference,query__first_order_response__v1,first_order_response,20,gallery__regime_change__v1,regime_change,1.2724341308752283,False
first_second_difference,query__first_order_response__v1,first_order_response,21,gallery__regime_change__v2,regime_change,1.5799731132165489,False
first_second_difference,query__first_order_response__v2,first_order_response,1,gallery__first_order_response__v0,first_order_response,0.16002281052652897,True
first_second_difference,query__first_order_response__v2,first_order_response,2,gallery__ramp__v0,ramp,0.20445911606387626,False
first_second_difference,query__first_order_response__v2,first_order_response,3,gallery__ramp__v2,ramp,0.2095849230856371,False
first_second_difference,query__first_order_response__v2,first_order_response,4,gallery__first_order_response__v2,first_order_response,0.20972187648514118,True
first_second_difference,query__first_order_response__v2,first_order_response,5,gallery__second_order_response__v0,second_order_response,0.24271968489789855,False
first_second_difference,query__first_order_response__v2,first_order_response,6,gallery__piecewise_linear__v0,piecewise_linear,0.2500940565752911,False
first_second_difference,query__first_order_response__v2,first_order_response,7,gallery__first_order_response__v1,first_order_response,0.268107784619925,True
first_second_difference,query__first_order_response__v2,first_order_response,8,gallery__second_order_response__v2,second_order_response,0.3124530983642166,False
first_second_difference,query__first_order_response__v2,first_order_response,9,gallery__piecewise_linear__v2,piecewise_linear,0.33156747317532836,False
first_second_difference,query__first_order_response__v2,first_order_response,10,gallery__ramp__v1,ramp,0.3325369844520703,False
first_second_difference,query__first_order_response__v2,first_order_response,11,gallery__piecewise_linear__v1,piecewise_linear,0.3837065519370725,False
first_second_difference,query__first_order_response__v2,first_order_response,12,gallery__second_order_response__v1,second_order_response,0.38648484454105825,False
first_second_difference,query__first_order_response__v2,first_order_response,13,gallery__sine__v0,sine,0.476822741188526,False
first_second_difference,query__first_order_response__v2,first_order_response,14,gallery__sine__v1,sine,0.6444990898516032,False
first_second_difference,query__first_order_response__v2,first_order_response,15,gallery__sine__v2,sine,0.7165173894433075,False
first_second_difference,query__first_order_response__v2,first_order_response,16,gallery__chirp__v0,chirp,0.7188723528999219,False
first_second_difference,query__first_order_response__v2,first_order_response,17,gallery__regime_change__v0,regime_change,0.8866147148983036,False
first_second_difference,query__first_order_response__v2,first_order_response,18,gallery__chirp__v1,chirp,0.9244573788672708,False
first_second_difference,query__first_order_response__v2,first_order_response,19,gallery__chirp__v2,chirp,1.073842661563535,False
first_second_difference,query__first_order_response__v2,first_order_response,20,gallery__regime_change__v1,regime_change,1.1507113937634281,False
first_second_difference,query__first_order_response__v2,first_order_response,21,gallery__regime_change__v2,regime_change,1.3489225518887253,False
first_second_difference,query__second_order_response__v0,second_order_response,1,gallery__first_order_response__v0,first_order_response,0.2685245533020128,False
first_second_difference,query__second_order_response__v0,second_order_response,2,gallery__ramp__v2,ramp,0.27071695094148274,False
first_second_difference,query__second_order_response__v0,second_order_response,3,gallery__second_order_response__v0,second_order_response,0.27486018282383734,True
first_second_difference,query__second_order_response__v0,second_order_response,4,gallery__ramp__v0,ramp,0.2755814465783418,False
first_second_difference,query__second_order_response__v0,second_order_response,5,gallery__first_order_response__v2,first_order_response,0.2778136723106116,False
first_second_difference,query__second_order_response__v0,second_order_response,6,gallery__piecewise_linear__v0,piecewise_linear,0.2782249198972833,False
first_second_difference,query__second_order_response__v0,second_order_response,7,gallery__second_order_response__v2,second_order_response,0.2817596540553241,True
first_second_difference,query__second_order_response__v0,second_order_response,8,gallery__first_order_response__v1,first_order_response,0.32388834882902556,False
first_second_difference,query__second_order_response__v0,second_order_response,9,gallery__piecewise_linear__v2,piecewise_linear,0.3376390304117167,False
first_second_difference,query__second_order_response__v0,second_order_response,10,gallery__second_order_response__v1,second_order_response,0.338706460639547,True
first_second_difference,query__second_order_response__v0,second_order_response,11,gallery__ramp__v1,ramp,0.37283067753272026,False
first_second_difference,query__second_order_response__v0,second_order_response,12,gallery__piecewise_linear__v1,piecewise_linear,0.412035730085707,False
first_second_difference,query__second_order_response__v0,second_order_response,13,gallery__sine__v0,sine,0.4544320275636659,False
first_second_difference,query__second_order_response__v0,second_order_response,14,gallery__sine__v1,sine,0.5744000505000179,False
first_second_difference,query__second_order_response__v0,second_order_response,15,gallery__sine__v2,sine,0.6640823906559652,False
first_second_difference,query__second_order_response__v0,second_order_response,16,gallery__chirp__v0,chirp,0.7086384228810277,False
first_second_difference,query__second_order_response__v0,second_order_response,17,gallery__chirp__v1,chirp,0.8906289981411102,False
first_second_difference,query__second_order_response__v0,second_order_response,18,gallery__regime_change__v0,regime_change,0.9137685246062617,False
first_second_difference,query__second_order_response__v0,second_order_response,19,gallery__chirp__v2,chirp,1.1022820453392517,False
first_second_difference,query__second_order_response__v0,second_order_response,20,gallery__regime_change__v1,regime_change,1.1488823810016948,False
first_second_difference,query__second_order_response__v0,second_order_response,21,gallery__regime_change__v2,regime_change,1.4919582568133376,False
first_second_difference,query__second_order_response__v1,second_order_response,1,gallery__second_order_response__v1,second_order_response,0.4557860811778301,True
first_second_difference,query__second_order_response__v1,second_order_response,2,gallery__second_order_response__v2,second_order_response,0.459294827373707,True
first_second_difference,query__second_order_response__v1,second_order_response,3,gallery__second_order_response__v0,second_order_response,0.46013341998632795,True
first_second_difference,query__second_order_response__v1,second_order_response,4,gallery__first_order_response__v1,first_order_response,0.4775169086509686,False
first_second_difference,query__second_order_response__v1,second_order_response,5,gallery__ramp__v1,ramp,0.4939317201241299,False
first_second_difference,query__second_order_response__v1,second_order_response,6,gallery__first_order_response__v2,first_order_response,0.4989604096015983,False
first_second_difference,query__second_order_response__v1,second_order_response,7,gallery__piecewise_linear__v1,piecewise_linear,0.5078789508637181,False
first_second_difference,query__second_order_response__v1,second_order_response,8,gallery__ramp__v2,ramp,0.5081866728072396,False
first_second_difference,query__second_order_response__v1,second_order_response,9,gallery__ramp__v0,ramp,0.5146031948580363,False
first_second_difference,query__second_order_response__v1,second_order_response,10,gallery__piecewise_linear__v0,piecewise_linear,0.5182393714660872,False
first_second_difference,query__second_order_response__v1,second_order_response,11,gallery__first_order_response__v0,first_order_response,0.5260279742967997,False
first_second_difference,query__second_order_response__v1,second_order_response,12,gallery__piecewise_linear__v2,piecewise_linear,0.5422102682286821,False
